	environment	phylum	abundance
1784	control	Bacteroidetes	10.436919808272943
1785	control	Proteobacteria	2.5631351705665972
1786	control	Actinobacteria	8.586438497133647
1787	control	Actinobacteria	7.687020046457518
1788	control	Firmicutes	79.02191052030982
1789	control	Bacteroidetes	12.488198962732262
1790	control	Proteobacteria	0.8028704705004068
1791	control	Proteobacteria	2.2288638835611607
1792	control	Actinobacteria	15.549214499934013
1793	control	Firmicutes	67.74707713539844
1794	control	Bacteroidetes	13.96591959356196
1795	control	Proteobacteria	3.3273898141431273
1796	control	Firmicutes	78.87270775649354
1797	control	Actinobacteria	7.935343997207207
1798	control	Bacteroidetes	7.672159551219919
1799	control	Proteobacteria	4.13631160273843
1800	control	Firmicutes	74.15463802812702
1801	control	Actinobacteria	9.346804198635803
1802	control	Bacteroidetes	10.746403675743487
1803	control	Proteobacteria	3.925454294148477
1804	control	Firmicutes	71.44827667941885
1805	control	Actinobacteria	5.830771329645761
1806	control	Bacteroidetes	17.857137383763366
1807	cancer	Firmicutes	84.75561564337303
1808	cancer	Bacteroidetes	7.755031902285431
1809	cancer	Proteobacteria	2.2781999171416865
1810	cancer	Actinobacteria	4.86939486457317
1811	cancer	Firmicutes	81.01265900051843
1812	cancer	Actinobacteria	4.009364878214249
1813	cancer	Bacteroidetes	8.116573894886427
1814	cancer	Proteobacteria	1.9949365885629216
1815	control	Proteobacteria	2.1694066857087058
1816	control	Firmicutes	65.77618420731439
1817	control	Actinobacteria	2.913855186382081
1818	control	Bacteroidetes	26.64421533462494
1819	control	Proteobacteria	3.0602095314730593
1820	control	Firmicutes	83.4543744047478
1821	control	Actinobacteria	5.701228296707108
1822	control	Bacteroidetes	6.554032998897551
1823	cancer	Proteobacteria	2.0337208092090613
1824	cancer	Firmicutes	75.34573205613266
1825	cancer	Bacteroidetes	14.683835642196014
1826	cancer	Actinobacteria	6.172425092186359
1827	control	Proteobacteria	2.245660930906572
1828	control	Firmicutes	69.5073086752591
1829	control	Actinobacteria	14.853122310253255
1830	control	Bacteroidetes	13.393908083581065
1831	cancer	Proteobacteria	3.783414176380404
1832	cancer	Firmicutes	63.00957925500546
1833	cancer	Bacteroidetes	19.085807686776466
1834	cancer	Actinobacteria	10.988420213522408
1835	cancer	Proteobacteria	5.358336089552556
1836	cancer	Firmicutes	63.8113753749722
1837	cancer	Bacteroidetes	22.724127427732835
1838	cancer	Actinobacteria	2.951955014695691
1839	control	Proteobacteria	4.4665435015082755
1840	control	Firmicutes	70.73236867750231
1841	control	Bacteroidetes	20.199701835079807
1842	control	Actinobacteria	2.751419163313836
1843	cancer	Proteobacteria	6.249407746826413
1844	cancer	Firmicutes	59.759976273166224
1845	cancer	Actinobacteria	9.18738029770217
1846	cancer	Bacteroidetes	23.875982140507006
1847	control	Proteobacteria	1.6350847393376975
1848	control	Firmicutes	66.5573481352428
1849	control	Bacteroidetes	14.16613289154514
1850	control	Actinobacteria	11.362389109405683
1851	control	Proteobacteria	2.142025451241593
1852	control	Firmicutes	77.31442733505574
1853	control	Actinobacteria	9.119057837233214
1854	control	Bacteroidetes	10.614831932397047
1855	cancer	Proteobacteria	2.0212213029495576
1856	cancer	Firmicutes	81.1992813428899
1857	cancer	Bacteroidetes	9.991311501640025
1858	cancer	Actinobacteria	3.0341030428974554
1859	cancer	Proteobacteria	2.903464330605806
1860	cancer	Firmicutes	73.49353996086597
1861	cancer	Actinobacteria	2.210426620682574
1862	cancer	Bacteroidetes	20.53051078833438
1863	adenoma	Proteobacteria	1.4269949241651285
1864	adenoma	Firmicutes	65.16241073562597
1865	adenoma	Bacteroidetes	31.23313220990761
1866	adenoma	Actinobacteria	0.7419743115431022
1867	control	Proteobacteria	2.2772066611961423
1868	control	Firmicutes	82.1166143531607
1869	control	Actinobacteria	1.7812527789113748
1870	control	Bacteroidetes	12.305948717457543
1871	adenoma	Proteobacteria	0.985507930952483
1872	adenoma	Firmicutes	93.93748462742676
1873	adenoma	Actinobacteria	2.6240029563852763
1874	adenoma	Bacteroidetes	1.8121948036488942
1875	control	Proteobacteria	3.257941812063362
1876	control	Actinobacteria	5.675588125521165
1877	control	Firmicutes	71.53471756776494
1878	control	Bacteroidetes	16.81873276847021
1879	control	Proteobacteria	5.528483399436437
1880	control	Firmicutes	39.28155911891587
1881	control	Actinobacteria	3.9025809783854983
1882	control	Bacteroidetes	43.90601409483653
1883	control	Proteobacteria	1.9714047178697163
1884	control	Firmicutes	69.15761594213336
1885	control	Actinobacteria	19.106702495251668
1886	control	Bacteroidetes	6.267269949020705
1887	cancer	Proteobacteria	1.4802723264991386
1888	cancer	Firmicutes	55.1158114396236
1889	cancer	Actinobacteria	1.9499866235150864
1890	cancer	Bacteroidetes	39.16239435277183
1891	control	Firmicutes	76.83437409371973
1892	control	Actinobacteria	4.540874460717058
1893	control	Bacteroidetes	10.461938064609427
1894	control	Proteobacteria	0.5524855775074424
1895	adenoma	Proteobacteria	2.290128966031788
1896	adenoma	Firmicutes	72.0178984152768
1897	adenoma	Actinobacteria	4.046191603180067
1898	adenoma	Bacteroidetes	21.099444172327164
1899	cancer	Proteobacteria	0.6634189157725638
1900	cancer	Firmicutes	50.84969040432671
1901	cancer	Bacteroidetes	41.61153948641406
1902	cancer	Actinobacteria	4.783516336318399
1903	adenoma	Firmicutes	55.82424539619466
1904	adenoma	Proteobacteria	1.2840342750577294
1905	adenoma	Bacteroidetes	40.05269508233044
1906	adenoma	Actinobacteria	1.6666482550420747
1907	cancer	Proteobacteria	3.2170914418956738
1908	cancer	Firmicutes	59.77875149317514
1909	cancer	Actinobacteria	0.8846340415890768
1910	cancer	Bacteroidetes	17.728257203473756
1911	cancer	Proteobacteria	1.7753639646440487
1912	cancer	Firmicutes	55.6193158631206
1913	cancer	Actinobacteria	2.2656257364259735
1914	cancer	Bacteroidetes	29.790552197459785
1915	cancer	Proteobacteria	9.24023685937302
1916	cancer	Firmicutes	78.33477596833521
1917	cancer	Actinobacteria	3.452828422733926
1918	cancer	Bacteroidetes	8.70241278320781
1919	control	Proteobacteria	5.060223478912471
1920	control	Firmicutes	65.29907658219517
1921	control	Actinobacteria	6.927955088103692
1922	control	Bacteroidetes	21.17950622367307
1923	cancer	Firmicutes	58.61701371698541
1924	cancer	Bacteroidetes	17.816657962881553
1925	cancer	Actinobacteria	3.0072931306082125
1926	cancer	Proteobacteria	0.772536747976285
1927	cancer	Firmicutes	67.86816964121226
1928	cancer	Actinobacteria	9.429077280874333
1929	cancer	Bacteroidetes	12.658584292592975
1930	cancer	Proteobacteria	9.118208267090132
1931	control	Bacteroidetes	24.21925418786389
1932	control	Firmicutes	63.78525927504558
1933	control	Proteobacteria	1.7967100292068632
1934	control	Actinobacteria	7.099882570492003
1935	cancer	Proteobacteria	6.845062479188395
1936	cancer	Firmicutes	59.954025544322185
1937	cancer	Bacteroidetes	27.163777694166086
1938	cancer	Actinobacteria	3.12966297147343
1939	control	Proteobacteria	0.8209643106006375
1940	control	Firmicutes	73.84085194772881
1941	control	Actinobacteria	1.3290809655805909
1942	control	Bacteroidetes	22.939682489817898
1943	control	Proteobacteria	2.382659923475449
1944	control	Firmicutes	78.68386913710934
1945	control	Bacteroidetes	7.861060154310814
1946	control	Actinobacteria	10.520762886332518
1947	adenoma	Proteobacteria	0.905805312288834
1948	adenoma	Firmicutes	75.53407868606322
1949	adenoma	Actinobacteria	2.6704081776174995
1950	adenoma	Bacteroidetes	20.569549785492026
1951	cancer	Proteobacteria	4.417426519603962
1952	cancer	Firmicutes	39.25595914465426
1953	cancer	Actinobacteria	0.8997815997611955
1954	cancer	Bacteroidetes	44.09261735389162
1955	cancer	Proteobacteria	2.096112948943307
1956	cancer	Firmicutes	79.12801185963498
1957	cancer	Bacteroidetes	11.548313951608366
1958	cancer	Actinobacteria	3.9295772446440274
1959	adenoma	Proteobacteria	3.2529384143942934
1960	adenoma	Firmicutes	72.27248910825071
1961	adenoma	Actinobacteria	5.624708659380487
1962	adenoma	Bacteroidetes	18.41926544183386
1963	control	Firmicutes	76.56927397617488
1964	control	Bacteroidetes	20.11443699651884
1965	control	Actinobacteria	0.7412234892024401
1966	control	Proteobacteria	0.46384360932143814
1967	control	Proteobacteria	1.901526523797165
1968	control	Firmicutes	74.27159725158782
1969	control	Actinobacteria	11.344605950823542
1970	control	Bacteroidetes	8.330926014337853
1971	adenoma	Proteobacteria	1.6601221540577014
1972	adenoma	Firmicutes	63.83486371247713
1973	adenoma	Bacteroidetes	23.21571423860921
1974	adenoma	Actinobacteria	10.622821221490193
1975	cancer	Proteobacteria	1.4607445297492228
1976	cancer	Firmicutes	89.29978376971512
1977	cancer	Bacteroidetes	5.147565709447021
1978	cancer	Actinobacteria	3.001631077289227
1979	control	Proteobacteria	1.9417758141452264
1980	control	Firmicutes	79.99985133485809
1981	control	Actinobacteria	6.096930623629084
1982	control	Bacteroidetes	11.466428433062493
1983	cancer	Proteobacteria	2.334666061752342
1984	cancer	Firmicutes	58.80316250281473
1985	cancer	Actinobacteria	0.9011802580915336
1986	cancer	Bacteroidetes	36.35273893381278
1987	adenoma	Proteobacteria	1.7472041143288344
1988	adenoma	Firmicutes	45.09782311230128
1989	adenoma	Actinobacteria	1.4651409795053663
1990	adenoma	Bacteroidetes	50.30705249380747
1991	control	Firmicutes	86.5686182631972
1992	control	Actinobacteria	4.2124558809561625
1993	control	Bacteroidetes	8.242918098551325
1994	control	Proteobacteria	0.7157882152766757
1995	cancer	Firmicutes	77.22264504725096
1996	cancer	Bacteroidetes	11.2775575032891
1997	cancer	Actinobacteria	9.1460600502286
1998	cancer	Proteobacteria	0.8890240486257459
1999	cancer	Firmicutes	61.548939030400454
2000	cancer	Actinobacteria	3.164226230239354
2001	cancer	Bacteroidetes	33.85449527944995
2002	cancer	Proteobacteria	1.4323394599102557
2003	control	Proteobacteria	23.585038456583582
2004	control	Firmicutes	52.195815270949495
2005	control	Bacteroidetes	19.883849998573986
2006	control	Actinobacteria	3.109915886688796
2007	cancer	Proteobacteria	0.5046460863143443
2008	cancer	Firmicutes	81.42772150156938
2009	cancer	Actinobacteria	7.299840283031466
2010	cancer	Bacteroidetes	10.047988740060378
2011	control	Proteobacteria	1.4316607992489292
2012	control	Firmicutes	87.40174899167602
2013	control	Actinobacteria	8.11735220790309
2014	control	Bacteroidetes	2.829746121256052
2015	control	Firmicutes	75.10043660027343
2016	control	Bacteroidetes	17.20728361317568
2017	control	Actinobacteria	3.036313142937704
2018	control	Proteobacteria	2.255822867092671
2019	cancer	Proteobacteria	5.868811372040119
2020	cancer	Firmicutes	69.27317390681533
2021	cancer	Actinobacteria	2.6190461650809893
2022	cancer	Bacteroidetes	12.852450290880505
2023	control	Proteobacteria	1.4036081484358685
2024	control	Firmicutes	81.4007976991038
2025	control	Bacteroidetes	11.727720787720312
2026	control	Actinobacteria	0.5508134443354388
2027	cancer	Proteobacteria	2.7355577091248278
2028	cancer	Firmicutes	72.8561366358082
2029	cancer	Actinobacteria	1.1727349103083693
2030	cancer	Bacteroidetes	20.879399667558197
2031	adenoma	Firmicutes	74.3154850222071
2032	adenoma	Bacteroidetes	19.12347989640998
2033	adenoma	Actinobacteria	3.999483804159451
2034	adenoma	Proteobacteria	1.8042916795939095
2035	adenoma	Proteobacteria	2.6465393239464383
2036	adenoma	Firmicutes	73.03138375734393
2037	adenoma	Actinobacteria	7.2781226650975945
2038	adenoma	Bacteroidetes	15.861646496364132
2039	control	Proteobacteria	2.655814465867673
2040	control	Firmicutes	76.9785633221268
2041	control	Actinobacteria	4.445836130513225
2042	control	Bacteroidetes	12.844957126077883
2043	cancer	Proteobacteria	0.2658652401306536
2044	cancer	Firmicutes	88.38546750071643
2045	cancer	Bacteroidetes	0.9199206542414783
2046	cancer	Actinobacteria	7.904617190262125
2047	control	Proteobacteria	1.9321800798956452
2048	control	Firmicutes	79.0592184924233
2049	control	Actinobacteria	9.03065248595619
2050	control	Bacteroidetes	9.21974107918154
2051	control	Proteobacteria	2.028868825748388
2052	control	Firmicutes	74.82517037483963
2053	control	Bacteroidetes	13.199510953674942
2054	control	Actinobacteria	6.081711543145945
2055	control	Proteobacteria	2.2034454657230658
2056	control	Firmicutes	70.95727022946716
2057	control	Actinobacteria	9.364447613010011
2058	control	Bacteroidetes	17.016220132293856
2059	cancer	Proteobacteria	1.5779387511429128
2060	cancer	Firmicutes	75.37696229423607
2061	cancer	Bacteroidetes	15.36425297381247
2062	cancer	Actinobacteria	6.028997051267707
2063	cancer	Proteobacteria	2.029855720069834
2064	cancer	Firmicutes	75.52219515393477
2065	cancer	Bacteroidetes	16.926239418809473
2066	cancer	Actinobacteria	3.6413020744447957
2067	control	Proteobacteria	3.0740931840774
2068	control	Firmicutes	65.37099859570874
2069	control	Actinobacteria	6.87638299382817
2070	control	Bacteroidetes	20.471546096226128
2071	control	Actinobacteria	12.946277339910814
2072	control	Firmicutes	72.25488754068981
2073	control	Bacteroidetes	11.792490809795783
2074	control	Proteobacteria	2.612574549868185
2075	control	Proteobacteria	1.613148628335187
2076	control	Firmicutes	77.08952387813444
2077	control	Bacteroidetes	12.50110625337943
2078	control	Actinobacteria	8.429225326294917
2079	cancer	Proteobacteria	7.320936323412925
2080	cancer	Firmicutes	87.27071773540467
2081	cancer	Actinobacteria	1.9921750075532152
2082	cancer	Bacteroidetes	2.8601602720688346
2083	adenoma	Proteobacteria	0.8061036831950762
2084	adenoma	Firmicutes	60.390787569709005
2085	adenoma	Actinobacteria	1.6972769042319722
2086	adenoma	Bacteroidetes	36.62971270315115
2087	cancer	Proteobacteria	1.3069970404301408
2088	cancer	Firmicutes	63.223149587325345
2089	cancer	Actinobacteria	9.33437655010152
2090	cancer	Bacteroidetes	14.21816137174351
2091	cancer	Proteobacteria	0.9521861846546206
2092	cancer	Firmicutes	52.36284173010236
2093	cancer	Actinobacteria	2.864292388979949
2094	cancer	Bacteroidetes	25.031911009728596
2095	control	Proteobacteria	1.7994414435441457
2096	control	Firmicutes	56.50897944971926
2097	control	Actinobacteria	5.042294738942174
2098	control	Bacteroidetes	36.20430414688588
2099	control	Proteobacteria	2.4447000206742517
2100	control	Firmicutes	77.83547195976264
2101	control	Actinobacteria	2.9512494877143634
2102	control	Bacteroidetes	15.193545902744793
2103	cancer	Proteobacteria	3.4323757581158887
2104	cancer	Actinobacteria	22.604447836088177
2105	cancer	Firmicutes	61.98915997222898
2106	cancer	Bacteroidetes	10.00892955183773
2107	adenoma	Proteobacteria	0.23870883973112272
2108	adenoma	Firmicutes	79.07120129956154
2109	adenoma	Bacteroidetes	11.715461827617252
2110	adenoma	Actinobacteria	7.963219418431837
2111	cancer	Proteobacteria	3.3776268883066694
2112	cancer	Firmicutes	60.08145999248487
2113	cancer	Actinobacteria	3.6289343408886623
2114	cancer	Bacteroidetes	32.15384665573237
2115	cancer	Proteobacteria	1.686210051463103
2116	cancer	Firmicutes	77.62948111601827
2117	cancer	Actinobacteria	3.113838643940645
2118	cancer	Bacteroidetes	15.041748497702457
2119	cancer	Proteobacteria	0.8436681088029998
2120	cancer	Firmicutes	77.55477603219376
2121	cancer	Bacteroidetes	10.46619465785968
2122	cancer	Actinobacteria	5.224990014092726
2123	cancer	Proteobacteria	1.6018184581700845
2124	cancer	Firmicutes	74.9379049855099
2125	cancer	Bacteroidetes	19.727167713811088
2126	cancer	Actinobacteria	2.246035401972466
2127	cancer	Proteobacteria	4.390173604728256
2128	cancer	Firmicutes	70.11054436613327
2129	cancer	Bacteroidetes	22.181948778846593
2130	cancer	Actinobacteria	2.466169254669314
2131	cancer	Proteobacteria	2.5813557370985003
2132	cancer	Firmicutes	77.85454073154588
2133	cancer	Actinobacteria	2.004511696158315
2134	cancer	Bacteroidetes	16.530389970362094
2135	cancer	Firmicutes	48.31081367564535
2136	cancer	Actinobacteria	2.4331654163139707
2137	cancer	Bacteroidetes	29.04662142137135
2138	cancer	Proteobacteria	1.7452560704273443
2139	control	Proteobacteria	2.3829467890869935
2140	control	Actinobacteria	6.502176046829651
2141	control	Firmicutes	78.04921257020995
2142	control	Bacteroidetes	12.112858484220618
2143	control	Proteobacteria	1.3042187559803073
2144	control	Firmicutes	63.78660356782604
2145	control	Bacteroidetes	16.254135982022426
2146	control	Actinobacteria	10.196585323157862
2147	control	Firmicutes	86.69658975122778
2148	control	Bacteroidetes	7.648549772911524
2149	control	Proteobacteria	0.5763939979422879
2150	control	Actinobacteria	3.476324325115428
2151	cancer	Proteobacteria	5.749170396535524
2152	cancer	Firmicutes	64.67458004846952
2153	cancer	Bacteroidetes	22.451831161942728
2154	cancer	Actinobacteria	5.699656753191832
2155	cancer	Proteobacteria	5.322553460724853
2156	cancer	Firmicutes	63.58280779776696
2157	cancer	Bacteroidetes	21.55619038936675
2158	cancer	Actinobacteria	4.525847605911467
2159	control	Proteobacteria	6.179899419664585
2160	control	Firmicutes	66.68993517380864
2161	control	Bacteroidetes	18.032164897693395
2162	control	Actinobacteria	7.336527211529259
2163	cancer	Proteobacteria	3.2499298306639703
2164	cancer	Firmicutes	60.28518111435691
2165	cancer	Bacteroidetes	19.92672858736002
2166	cancer	Actinobacteria	12.928447243833693
2167	control	Proteobacteria	2.047389351858604
2168	control	Firmicutes	63.79171606145844
2169	control	Actinobacteria	26.2394743772924
2170	control	Bacteroidetes	4.919532530978484
2171	control	Proteobacteria	0.9423063627553444
2172	control	Firmicutes	91.54215380345677
2173	control	Actinobacteria	5.309681391939512
2174	control	Bacteroidetes	1.4489318234220785
2175	control	Proteobacteria	0.2846940218490132
2176	control	Firmicutes	89.63255343050092
2177	control	Actinobacteria	5.852265871323974
2178	control	Bacteroidetes	3.809687872159832
2179	adenoma	Proteobacteria	0.9351550183965983
2180	adenoma	Firmicutes	94.71703317218149
2181	adenoma	Bacteroidetes	1.4955515097858623
2182	adenoma	Actinobacteria	2.397196316356932
2183	control	Proteobacteria	3.6090539089784053
2184	control	Firmicutes	70.99926878249285
2185	control	Actinobacteria	4.860852822616343
2186	control	Bacteroidetes	17.91270890145275
2187	cancer	Proteobacteria	1.1404365714847682
2188	cancer	Firmicutes	66.93489275685236
2189	cancer	Actinobacteria	3.4026694409116125
2190	cancer	Bacteroidetes	16.970367399536006
2191	control	Proteobacteria	5.548490665963113
2192	control	Firmicutes	72.89931487932995
2193	control	Actinobacteria	6.880805872921991
2194	control	Bacteroidetes	11.993055709416566
2195	control	Firmicutes	80.48891672639209
2196	control	Proteobacteria	3.2027623343947216
2197	control	Actinobacteria	6.493180880225659
2198	control	Bacteroidetes	7.704429839703078
2199	control	Proteobacteria	2.3158034261515326
2200	control	Firmicutes	83.67082551866588
2201	control	Bacteroidetes	6.158825813668201
